counterAtEnd,siteName,subSiteName,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,waterTemp,turbidity,visitTime,visitType,trapFunctioning,fishProcessed,includeCatch,projectDescriptionID,trapVisitID
NA,Hallwood,Hallwood 3,5.80000019073486,5.69999980926514,8,22.2099990844727,2008-01-26T10:56:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.80000019073486,5,8,16.1200008392334,2008-01-27T11:03:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,9.80000019073486,8.30000019073486,8.5,46.3400001525879,2008-01-28T09:19:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,10,10,8.5,19.4699993133545,2008-01-29T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,10,10.1999998092651,9,23.790000915527298,2008-01-30T13:36:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,10,10.1000003814697,7,14.1499996185303,2008-01-31T08:36:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,9.30000019073486,9.30000019073486,9,25.290000915527298,2008-02-01T12:05:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,8.10000038146973,8.19999980926514,7.5,15.1300001144409,2008-02-02T10:08:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,10.5,10.3000001907349,7,30.290000915527298,2008-02-03T09:42:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,10,10.5,8,18.059999465942404,2008-02-04T08:58:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,9.69999980926514,10,7.5,29.299999237060497,2008-02-05T08:56:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,10,10,8.5,30.8600006103516,2008-02-06T08:55:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,7.30000019073486,7.30000019073486,7.5,15.539999961853,2008-02-07T08:53:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,7,7,7.5,12.460000038147005,2008-02-08T08:41:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,6.80000019073486,6.69999980926514,7.5,13.9499998092651,2008-02-09T10:51:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,6.80000019073486,6.80000019073486,8,23.299999237060497,2008-02-10T09:55:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,7,7,8,20.2399997711182,2008-02-11T09:22:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,7,7,8,4.5700001716613805,2008-02-12T08:46:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,6.5,6.5,8,3.3800001144409197,2008-02-13T09:15:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,6.30000019073486,6.30000019073486,8,2.86999988555908,2008-02-14T09:28:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5,5,8,2.32999992370605,2008-02-15T08:46:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5,5.09999990463257,8,3.27999997138977,2008-02-16T10:32:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.90000009536743,5,8,10.359999656677203,2008-02-17T09:49:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5,5,9,3.0099999904632595,2008-02-18T08:55:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5,5,7.5,2.01999998092651,2008-02-19T08:59:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.75,5,8,2.09999990463257,2008-02-20T09:03:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.75,5,8,2.80999994277954,2008-02-21T09:01:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.75,5,8.5,3.14000010490417,2008-02-22T08:56:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5.80000019073486,6.19999980926514,7.5,3.6500000953674303,2008-02-23T10:21:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,8,9.5,8.5,4.699999809265139,2008-02-24T15:05:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5.80000019073486,6,8.5,2.82999992370605,2008-02-28T09:10:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5.30000019073486,5.30000019073486,8.5,2.9900000095367396,2008-02-29T08:44:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5,4.69999980926514,9.5,2.3800001144409197,2008-03-01T10:52:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.80000019073486,4.80000019073486,8,2.55999994277954,2008-03-02T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.19999980926514,4.19999980926514,9,3.25,2008-03-03T09:10:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.19999980926514,5.5,8.5,2.82999992370605,2008-03-04T08:47:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5,5,8.5,2.64000010490417,2008-03-05T08:40:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.5,4.5,8,2.9600000381469704,2008-03-06T08:57:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5,5,8,2.61999988555908,2008-03-07T08:40:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.19999980926514,4.40000009536743,8.5,3.23000001907349,2008-03-08T09:12:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.5,4.5,9,3.17000007629395,2008-03-09T12:18:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.30000019073486,4.5,9.5,2.7599999904632595,2008-03-10T09:46:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,8.5,2.2599999904632595,2008-03-11T09:05:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4.09999990463257,8.5,2.41000008583069,2008-03-12T07:49:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,9,2.2699999809265106,2008-03-13T09:05:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,9,2.30999994277954,2008-03-14T08:41:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,9,2.7599999904632595,2008-03-15T12:50:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.09999990463257,4,9,2.319999933242799,2008-03-16T11:23:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4.09999990463257,10,2.04999995231628,2008-03-17T08:55:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,10,1.7400000095367405,2008-03-18T09:28:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.09999990463257,4,11,1.5299999713897698,2008-03-19T08:49:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,9,1.419999957084659,2008-03-20T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,9,1.419999957084659,2008-03-21T08:42:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.75,4,9,2.05999994277954,2008-03-22T09:58:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.75,3.75,9,1.5599999427795397,2008-03-23T08:57:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.70000004768372,3.79999995231628,10,1.5499999523162795,2008-03-24T08:48:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.5,3.5,9,1.45000004768372,2008-03-25T08:45:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.70000004768372,3.70000004768372,11,1.3400000333786002,2008-03-26T10:41:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.70000004768372,3.70000004768372,9,1.76999998092651,2008-03-27T08:56:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.70000004768372,3.70000004768372,9,1.6799999475479095,2008-03-28T09:01:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.25,3.5,9,1.7400000095367405,2008-03-29T08:52:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.59999990463257,4,11,1.1699999570846595,2008-03-30T12:07:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.75,4,10,1.5,2008-03-31T09:22:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.75,3.75,10,1.6000000238418604,2008-04-01T08:30:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,10,1.58000004291534,2008-04-02T09:09:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.5,3.70000004768372,10,1.39999997615814,2008-04-03T09:35:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.29999995231628,3.29999995231628,10,1.89999997615814,2008-04-04T08:57:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3,3.5,8.5,1.4099999666213998,2008-04-05T10:20:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.20000004768372,3.29999995231628,9.5,1.45000004768372,2008-04-06T11:20:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.20000004768372,3.5,9,1.46000003814697,2008-04-07T09:54:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.5,3.5,10.5,1.6599999666214,2008-04-08T08:00:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.25,3.25,11,1.1599999666214,2008-04-09T09:05:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.29999995231628,3.29999995231628,12,2.2000000476837203,2008-04-10T09:32:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2.90000009536743,3.09999990463257,11,1.419999957084659,2008-04-11T10:12:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.29999995231628,3.40000009536743,12,1.7799999713897698,2008-04-12T10:35:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.29999995231628,3.29999995231628,12,1.3899999856948897,2008-04-13T11:00:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.20000004768372,3.29999995231628,11,1.7200000286102302,2008-04-14T08:35:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.20000004768372,3.20000004768372,11,1.39999997615814,2008-04-15T09:56:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.59999990463257,3.90000009536743,11,1.5499999523162795,2008-04-16T10:20:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,3.79999995231628,9.5,1.1299999952316298,2008-04-17T09:10:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4.09999990463257,11,1.419999957084659,2008-04-18T09:42:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.5,4.09999990463257,11,1.83000004291534,2008-04-19T10:53:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,12.5,1.7200000286102302,2008-04-20T13:43:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.90000009536743,4,8.5,1.6299999952316298,2008-04-21T09:47:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4.09999990463257,12,1.2999999523162795,2008-04-22T08:42:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.79999995231628,3.79999995231628,12,1.1699999570846595,2008-04-23T09:08:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.90000009536743,4,12,1.70000004768372,2008-04-24T09:14:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.19999980926514,4.30000019073486,9.5,1.39999997615814,2008-04-25T11:17:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.79999995231628,4.30000019073486,10,1.4099999666213998,2008-04-26T13:48:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,12,1.61000001430511,2008-04-27T11:21:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.90000009536743,4.09999990463257,11,1.0700000524520898,2008-04-28T12:36:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,12,2.319999933242799,2008-04-29T08:56:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.79999995231628,3.79999995231628,12,2.61999988555908,2008-04-30T10:51:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5,5,9,1.36000001430511,2008-05-01T10:33:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5.5,5.5,12,2.24000000953674,2008-05-02T09:12:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5,5,9,2.6500000953674303,2008-05-03T10:05:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5,5.19999980926514,11,1.64999997615814,2008-05-04T11:38:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.90000009536743,5,14,1.2200000286102302,2008-05-05T11:42:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.90000009536743,5,10.5,1.8099999427795397,2008-05-06T11:49:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.5,4.69999980926514,9.5,1.4900000095367405,2008-05-07T10:16:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5,4.80000019073486,9.5,1.26999998092651,2008-05-08T09:20:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.80000019073486,5,9.5,2.64000010490417,2008-05-09T09:14:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,5.09999990463257,5.30000019073486,10,1.73000001907349,2008-05-10T09:11:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.19999980926514,4.5,10.5,1.51999998092651,2008-05-11T10:17:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.30000019073486,4.40000009536743,9.5,2.4600000381469704,2008-05-12T08:29:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.40000009536743,4,12,1.419999957084659,2008-05-13T14:20:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,12,3.69000005722046,2008-05-14T07:59:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.40000009536743,4.40000009536743,14,1.3799999952316298,2008-05-15T14:34:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.25,4.5,10,1.5599999427795397,2008-05-16T08:24:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.40000009536743,4.30000019073486,14,1.95000004768372,2008-05-17T11:22:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.40000009536743,4.75,12,1.21000003814697,2008-05-18T10:47:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.30000019073486,4.40000009536743,12,2.84999990463257,2008-05-19T08:59:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4.69999980926514,12,1.8200000524520896,2008-05-20T09:25:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.09999990463257,4.19999980926514,12,1.4299999475479095,2008-05-21T08:57:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.30000019073486,4.30000019073486,10,1.4700000286102302,2008-05-22T08:27:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.30000019073486,4.5,12,2.08999991416931,2008-05-23T08:27:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.5,4.69999980926514,10.5,2.2000000476837203,2008-05-24T11:56:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.5,4.80000019073486,12,1.5299999713897698,2008-05-25T11:39:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.40000009536743,4.5,10.5,1.5700000524520898,2008-05-26T08:51:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.5,4.69999980926514,10,1.5700000524520898,2008-05-27T09:21:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,11,1.4700000286102302,2008-05-28T08:44:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.30000019073486,4.5,11,1.48000001907349,2008-05-29T10:09:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4.5,4.40000009536743,9.5,1.419999957084659,2008-05-30T08:48:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,4,4,10.5,1.3700000047683702,2008-05-31T09:52:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,3.29999995231628,3.09999990463257,11.5,1.3700000047683702,2008-06-01T10:37:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2.29999995231628,2.29999995231628,11.5,1.33000004291534,2008-06-02T08:55:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2.09999990463257,2.29999995231628,11.5,1.08000004291534,2008-06-03T09:35:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2,2.20000004768372,11,1.58000004291534,2008-06-04T10:02:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2.09999990463257,2.29999995231628,11,1.08000004291534,2008-06-05T10:40:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2.5,2.59999990463257,12,0.9499999880790712,2008-06-06T09:16:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2.20000004768372,2.29999995231628,12,1.1000000238418604,2008-06-07T09:42:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2,2,12,0.9399999976158142,2008-06-08T09:56:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2,2,12,1.0499999523162795,2008-06-09T10:05:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.5,2.09999990463257,12,1.11000001430511,2008-06-10T08:46:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.89999997615814,2,12,0.9499999880790712,2008-06-11T09:20:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.70000004768372,2.09999990463257,11.5,0.910000026226044,2008-06-12T08:36:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.70000004768372,1.89999997615814,12,0.8299999833106991,2008-06-13T10:03:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.79999995231628,2,12,0.8999999761581422,2008-06-14T09:55:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2,2,12,0.6899999976158141,2008-06-15T10:16:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.79999995231628,1.89999997615814,12,0.8600000143051152,2008-06-16T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.79999995231628,2.09999990463257,12,0.9200000166893012,2008-06-17T10:03:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2,2,12,1.03999996185303,2008-06-18T10:32:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.79999995231628,2,12,0.7900000214576719,2008-06-19T08:45:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2,2,12,0.8100000023841862,2008-06-20T09:31:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.20000004768372,1.89999997615814,12,1.39999997615814,2008-06-22T09:09:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.39999997615814,1.5,11.5,1.1399999856948897,2008-06-23T09:36:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.39999997615814,1.60000002384186,12,0.769999980926514,2008-06-26T09:56:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.20000004768372,1.70000004768372,11.5,0.699999988079071,2008-06-28T09:24:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,0.800000011920929,3.20000004768372,13,1.5099999904632595,2008-07-03T09:57:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.70000004768372,3.5,12,0.769999980926514,2008-07-05T10:26:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.79999995231628,1.79999995231628,12.5,1.2599999904632595,2008-07-08T08:42:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.39999997615814,3.29999995231628,11.5,0.699999988079071,2008-07-25T09:13:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.70000004768372,3.40000009536743,11,1.20000004768372,2008-07-31T09:06:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2.29999995231628,2.29999995231628,11.5,1.20000004768372,2008-09-23T09:20:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2.70000004768372,2.90000009536743,12,4.139999866485599,2008-10-01T09:17:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.29999995231628,2.29999995231628,9.5,1.64999997615814,2008-11-23T09:53:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.10000002384186,2.09999990463257,9.5,1.2400000095367405,2008-11-24T08:50:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1,2,10.5,1.08000004291534,2008-11-25T09:30:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.79999995231628,2.29999995231628,10.5,1.5299999713897698,2008-11-27T10:10:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.29999995231628,2.20000004768372,10.5,0.7799999713897712,2008-11-28T09:01:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.5,2.70000004768372,10.5,0.9499999880790712,2008-11-29T09:48:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2.20000004768372,2.79999995231628,10.5,1.0700000524520898,2008-11-30T09:18:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,2,2.79999995231628,9.5,0.980000019073486,2008-12-01T09:00:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.89999997615814,2.90000009536743,7,1.6200000047683702,2008-12-19T08:40:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.79999995231628,3,7,1.76999998092651,2008-12-20T11:07:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,1.70000004768372,3,8,1.1699999570846595,2008-12-21T10:16:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
NA,Hallwood,Hallwood 3,0.699999988079071,2.59999990463257,7.5,1.9099999666214,2008-12-22T09:51:00Z,Continue trapping,Not recorded,Not recorded,Yes,NA,NA
