projectDescriptionID,trapVisitID,visitTime,visitTime2,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtStart,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,lightPenetration,turbidity,dissolvedOxygen,conductivity,trap_start_date,trap_end_date
9,819,2012-02-22T10:15:03Z,2012-02-22T10:15:03Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,3341,2.20000004768372,2.40000009536743,Yes,6166,1.79999995231628,53,1.79999995231628,12.3999996185303,NA,NA,2012-02-21T10:30:03Z,2012-02-22T10:15:03Z
9,821,2012-02-23T10:30:03Z,2012-02-23T10:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3510,2.20000004768372,2.40000009536743,Yes,5968,1.60000002384186,52,2.40000009536743,11.6000003814697,NA,NA,2012-02-22T10:15:03Z,2012-02-23T10:30:03Z
9,823,2012-02-24T11:00:03Z,2012-02-24T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3301,2.09999990463257,2.20000004768372,Yes,6123,1.70000004768372,54,2.79999995231628,12.3000001907349,NA,NA,2012-02-23T10:30:03Z,2012-02-24T11:00:03Z
9,825,2012-02-25T10:00:03Z,2012-02-25T10:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2999,2.20000004768372,2.20000004768372,Yes,6203,1.60000002384186,54,3,8.80000019073486,NA,NA,2012-02-24T11:00:03Z,2012-02-25T10:00:03Z
9,827,2012-02-27T11:30:03Z,2012-02-27T11:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,6212,2.20000004768372,2.40000009536743,Yes,6178,1.39999997615814,54,3,13.5,NA,NA,2012-02-25T10:00:03Z,2012-02-27T11:30:03Z
9,829,2012-02-28T10:45:03Z,2012-02-28T10:45:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2922,1.79999995231628,1.79999995231628,Yes,6130,1.60000002384186,56,3.59999990463257,10.1999998092651,NA,NA,2012-02-27T11:30:03Z,2012-02-28T10:45:03Z
9,831,2012-02-29T10:30:03Z,2012-02-29T10:30:03Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,3036,2,2.09999990463257,Yes,6001,1.5,51,3.09999990463257,8.80000019073486,NA,NA,2012-02-28T10:45:03Z,2012-02-29T10:30:03Z
9,833,2012-03-01T10:30:03Z,2012-03-01T10:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2987,2,2.29999995231628,Yes,6064,1.60000002384186,51,3.09999990463257,10.3999996185303,NA,NA,2012-02-29T10:30:03Z,2012-03-01T10:30:03Z
9,835,2012-03-02T10:00:03Z,2012-03-02T10:00:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,2792,NA,0,2.20000004768372,Yes,6238,1.39999997615814,51,3.40000009536743,8.71000003814697,NA,NA,2012-03-01T10:30:03Z,2012-03-02T10:00:03Z
9,837,2012-03-05T11:00:03Z,2012-03-05T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,9601,1.89999997615814,2.20000004768372,Yes,5974,1.5,54,1.60000002384186,23.8999996185303,NA,NA,2012-03-02T10:00:03Z,2012-03-05T11:00:03Z
9,839,2012-03-07T11:00:03Z,2012-03-07T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,6275,2.29999995231628,2.09999990463257,Yes,5783,1.5,54,3.40000009536743,9,NA,NA,2012-03-05T11:00:03Z,2012-03-07T11:00:03Z
9,841,2012-03-09T11:00:03Z,2012-03-09T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,5552,2,2.20000004768372,Yes,5372,1.79999995231628,54,3.20000004768372,11.0299997329712,NA,NA,2012-03-07T11:00:03Z,2012-03-09T11:00:03Z
9,843,2012-03-10T10:45:03Z,2012-03-10T10:45:03Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,2722,1.89999997615814,2.20000004768372,Yes,5373,1.60000002384186,54,2.79999995231628,9.97999954223633,NA,NA,2012-03-09T11:00:03Z,2012-03-10T10:45:03Z
9,845,2012-03-12T11:00:03Z,2012-03-12T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,5261,1.89999997615814,2.20000004768372,Yes,5527,1.5,55,3.29999995231628,10.75,NA,NA,2012-03-10T10:45:03Z,2012-03-12T11:00:03Z
9,847,2012-03-14T11:00:03Z,2012-03-14T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,5381,2,2.40000009536743,Yes,6408,1.70000004768372,55,3.59999990463257,10.25,NA,NA,2012-03-12T11:00:03Z,2012-03-14T11:00:03Z
9,849,2012-03-15T12:30:03Z,2012-03-15T12:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2996,1.5,1.79999995231628,Yes,10149,1.5,56,2.29999995231628,13.6999998092651,NA,NA,2012-03-14T11:00:03Z,2012-03-15T12:30:03Z
9,851,2012-03-16T11:00:03Z,2012-03-16T11:00:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,2925,NA,0,2.79999995231628,Yes,15658,1.89999997615814,55,1.60000002384186,26,NA,NA,2012-03-15T12:30:03Z,2012-03-16T11:00:03Z
9,854,2012-03-17T13:00:03Z,2012-03-17T13:00:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,3099,NA,0,2.59999990463257,Yes,16958,1.79999995231628,54,1.10000002384186,42.2999992370605,NA,NA,2012-03-16T11:00:03Z,2012-03-17T13:00:03Z
9,856,2012-03-18T12:30:03Z,2012-03-18T12:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2808,2.40000009536743,3,Yes,19513,2.20000004768372,54,1.20000004768372,34.4000015258789,NA,NA,2012-03-17T13:00:03Z,2012-03-18T12:30:03Z
9,858,2012-03-19T14:00:03Z,2012-03-19T14:00:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,1783,NA,0,3.40000009536743,Yes,16825,1.39999997615814,53,1.10000002384186,67.5,NA,NA,2012-03-18T12:30:03Z,2012-03-19T14:00:03Z
9,860,2012-03-20T11:00:03Z,2012-03-20T11:00:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,379,NA,0,2.59999990463257,Yes,13404,2.09999990463257,53,1,48.7999992370605,NA,NA,2012-03-19T14:00:03Z,2012-03-20T11:00:03Z
9,862,2012-03-21T11:00:03Z,2012-03-21T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3420,2.90000009536743,2.5,Yes,11408,1.70000004768372,53,1.39999997615814,26.5499992370605,NA,NA,2012-03-20T11:00:03Z,2012-03-21T11:00:03Z
9,864,2012-03-22T11:30:03Z,2012-03-22T11:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2584,1.29999995231628,1.60000002384186,Yes,9473,1.29999995231628,55,1.79999995231628,18.2000007629395,NA,NA,2012-03-21T11:00:03Z,2012-03-22T11:30:03Z
9,866,2012-03-23T11:15:03Z,2012-03-23T11:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2682,2.70000004768372,2.5,Yes,9066,1.39999997615814,55,1.70000004768372,21.9500007629395,NA,NA,2012-03-22T11:30:03Z,2012-03-23T11:15:03Z
9,868,2012-03-24T10:15:03Z,2012-03-24T10:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3692,2.79999995231628,2.70000004768372,Yes,9512,1.70000004768372,55,1.29999995231628,22.8999996185303,NA,NA,2012-03-23T11:15:03Z,2012-03-24T10:15:03Z
9,870,2012-03-26T12:30:03Z,2012-03-26T12:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,8990,2.09999990463257,2.79999995231628,Yes,9533,1.79999995231628,54,1.79999995231628,15.8000001907349,NA,NA,2012-03-24T10:15:03Z,2012-03-26T12:30:03Z
9,872,2012-03-27T10:30:03Z,2012-03-27T10:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4054,2.79999995231628,3.09999990463257,Yes,10658,1.89999997615814,54,1.39999997615814,25.3999996185303,NA,NA,2012-03-26T12:30:03Z,2012-03-27T10:30:03Z
9,874,2012-03-28T10:30:03Z,2012-03-28T10:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3724,3.20000004768372,3.29999995231628,Yes,11042,2,54,1.89999997615814,22.1000003814697,NA,NA,2012-03-27T10:30:03Z,2012-03-28T10:30:03Z
9,876,2012-03-29T11:15:03Z,2012-03-29T11:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3210,3.59999990463257,3.70000004768372,Yes,21579,2,54,1.10000002384186,26.7000007629395,NA,NA,2012-03-28T10:30:03Z,2012-03-29T11:15:03Z
9,878,2012-03-30T11:00:03Z,2012-03-30T11:00:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,1033,NA,0,4.30000019073486,Yes,22888,1.5,53,0.400000005960464,246.5,NA,NA,2012-03-29T11:15:03Z,2012-03-30T11:00:03Z
9,880,2012-03-31T10:30:03Z,2012-03-31T10:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,5057,3.29999995231628,3.09999990463257,Yes,18288,2.5,54,0.400000005960464,130,NA,NA,2012-03-30T11:00:03Z,2012-03-31T10:30:03Z
9,893,2012-04-01T10:00:03Z,2012-04-01T10:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4694,3.70000004768372,3.40000009536743,Yes,18042,2.29999995231628,55,0.899999976158142,56.5999984741211,NA,NA,2012-03-31T10:30:03Z,2012-04-01T10:00:03Z
9,894,2012-04-02T12:30:03Z,2012-04-02T12:30:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,4275,NA,0,4.59999990463257,Yes,19700,2,55,0.800000011920929,68.1999969482422,NA,NA,2012-04-01T10:00:03Z,2012-04-02T12:30:03Z
9,896,2012-04-03T11:00:03Z,2012-04-03T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,5295,3.40000009536743,3.59999990463257,Yes,17192,2.40000009536743,55,0.899999976158142,86,NA,NA,2012-04-02T12:30:03Z,2012-04-03T11:00:03Z
9,898,2012-04-04T11:15:03Z,2012-04-04T11:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2588,3.70000004768372,4.30000019073486,Yes,14388,2.5,55,0.800000011920929,NA,NA,NA,2012-04-03T11:00:03Z,2012-04-04T11:15:03Z
9,900,2012-04-05T11:00:03Z,2012-04-05T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.79999995231628,4,Yes,12875,2.59999990463257,56,1.20000004768372,43,NA,NA,2012-04-04T11:15:03Z,2012-04-05T11:00:03Z
9,902,2012-04-06T10:15:03Z,2012-04-06T10:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,5331,3.70000004768372,3.59999990463257,Yes,12183,2.5,57,1.29999995231628,32,NA,NA,2012-04-05T11:00:03Z,2012-04-06T10:15:03Z
9,904,2012-04-07T10:30:03Z,2012-04-07T10:30:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,2808,NA,0,3.40000009536743,Yes,11146,2.5,57,1.39999997615814,31.1000003814697,NA,NA,2012-04-06T10:15:03Z,2012-04-07T10:30:03Z
9,906,2012-04-09T11:30:03Z,2012-04-09T11:30:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,4263,NA,0,3.59999990463257,Yes,9745,1.70000004768372,57,1.70000004768372,27.5,NA,NA,2012-04-07T10:30:03Z,2012-04-09T11:30:03Z
9,908,2012-04-10T10:30:03Z,2012-04-10T10:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,5026,3.29999995231628,3.20000004768372,Yes,9295,2.09999990463257,57,1.89999997615814,20.7000007629395,NA,NA,2012-04-09T11:30:03Z,2012-04-10T10:30:03Z
9,910,2012-04-11T11:30:03Z,2012-04-11T11:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4449,3,3.09999990463257,Yes,8944,2.20000004768372,57,1.79999995231628,22.6000003814697,NA,NA,2012-04-10T10:30:03Z,2012-04-11T11:30:03Z
9,912,2012-04-12T12:00:03Z,2012-04-12T12:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4579,3,3.09999990463257,Yes,9813,2.09999990463257,58,1.70000004768372,17.5,NA,NA,2012-04-11T11:30:03Z,2012-04-12T12:00:03Z
9,914,2012-04-13T10:30:03Z,2012-04-13T10:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3785,3.20000004768372,3.20000004768372,Yes,13071,2.09999990463257,57,1.70000004768372,16.2000007629395,NA,NA,2012-04-12T12:00:03Z,2012-04-13T10:30:03Z
9,916,2012-04-14T10:30:03Z,2012-04-14T10:30:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,3366,NA,0,3.20000004768372,Yes,14771,2.29999995231628,56,0.300000011920929,17.3999996185303,NA,NA,2012-04-13T10:30:03Z,2012-04-14T10:30:03Z
9,918,2012-04-15T10:00:03Z,2012-04-15T10:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4243,2.79999995231628,2.70000004768372,Yes,16758,2,57,0.300000011920929,124,NA,NA,2012-04-14T10:30:03Z,2012-04-15T10:00:03Z
9,920,2012-04-16T12:00:03Z,2012-04-16T12:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4859,3,2.90000009536743,Yes,14742,1.70000004768372,57,1.10000002384186,45.2000007629395,NA,NA,2012-04-15T10:00:03Z,2012-04-16T12:00:03Z
9,922,2012-04-17T11:15:03Z,2012-04-17T11:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3501,3.40000009536743,3,Yes,12529,2.40000009536743,59,1.39999997615814,31.3999996185303,NA,NA,2012-04-16T12:00:03Z,2012-04-17T11:15:03Z
9,924,2012-04-18T10:00:03Z,2012-04-18T10:00:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,3013,NA,0,2.90000009536743,Yes,11479,2.20000004768372,61,1.39999997615814,35.5,NA,NA,2012-04-17T11:15:03Z,2012-04-18T10:00:03Z
9,926,2012-04-19T13:00:03Z,2012-04-19T13:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4027,3,3.5,Yes,11221,2.20000004768372,64,1.29999995231628,29.2000007629395,NA,NA,2012-04-18T10:00:03Z,2012-04-19T13:00:03Z
9,928,2012-04-20T10:30:03Z,2012-04-20T10:30:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,4195,NA,0,3.40000009536743,Yes,10921,1.39999997615814,65,1.60000002384186,20.3999996185303,NA,NA,2012-04-19T13:00:03Z,2012-04-20T10:30:03Z
9,930,2012-04-22T10:00:03Z,2012-04-22T10:00:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,4535,NA,0,3.5,Yes,10746,2.29999995231628,68,1.89999997615814,16.3999996185303,NA,NA,2012-04-20T10:30:03Z,2012-04-22T10:00:03Z
9,932,2012-04-23T10:30:03Z,2012-04-23T10:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4505,3.5,3.29999995231628,Yes,11092,2.20000004768372,68,1.79999995231628,19,NA,NA,2012-04-22T10:00:03Z,2012-04-23T10:30:03Z
9,934,2012-04-24T11:00:03Z,2012-04-24T11:00:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,3556,NA,0,3.09999990463257,Yes,11192,1.60000002384186,69,1.60000002384186,19.7000007629395,NA,NA,2012-04-23T10:30:03Z,2012-04-24T11:00:03Z
9,936,2012-04-25T12:30:03Z,2012-04-25T12:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4387,2.90000009536743,3.09999990463257,Yes,11038,2.09999990463257,68,1.89999997615814,19.7000007629395,NA,NA,2012-04-24T11:00:03Z,2012-04-25T12:30:03Z
9,938,2012-04-27T10:30:03Z,2012-04-27T10:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,7066,2.20000004768372,2.20000004768372,Yes,10983,1.70000004768372,65,1.89999997615814,23.7999992370605,NA,NA,2012-04-25T12:30:03Z,2012-04-27T10:30:03Z
9,940,2012-04-28T10:15:03Z,2012-04-28T10:15:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,3202,NA,0,2.90000009536743,Yes,12167,1.89999997615814,64,1.79999995231628,15.8999996185303,NA,NA,2012-04-27T10:30:03Z,2012-04-28T10:15:03Z
9,942,2012-04-30T10:30:03Z,2012-04-30T10:30:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,4017,NA,0,2.70000004768372,Yes,10154,1.5,69,1.79999995231628,19.3999996185303,NA,NA,2012-04-28T10:15:03Z,2012-04-30T10:30:03Z
9,944,2012-05-01T11:00:03Z,2012-05-01T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4240,2.40000009536743,2.79999995231628,Yes,9257,1.79999995231628,66,1.79999995231628,21.7000007629395,NA,NA,2012-04-30T10:30:03Z,2012-05-01T11:00:03Z
9,946,2012-05-02T10:30:03Z,2012-05-02T10:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2428,2.40000009536743,2.5,Yes,8258,1.79999995231628,65,1.70000004768372,20.8999996185303,NA,NA,2012-05-01T11:00:03Z,2012-05-02T10:30:03Z
9,948,2012-05-04T10:00:03Z,2012-05-04T10:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,6027,1.70000004768372,2.09999990463257,Yes,6324,1.70000004768372,65,2,15.8999996185303,NA,NA,2012-05-02T10:30:03Z,2012-05-04T10:00:03Z
9,950,2012-05-05T10:00:03Z,2012-05-05T10:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,1356,1.5,1.60000002384186,Yes,5913,1.39999997615814,64,1.89999997615814,13.1000003814697,NA,NA,2012-05-04T10:00:03Z,2012-05-05T10:00:03Z
9,952,2012-05-07T11:30:03Z,2012-05-07T11:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,6138,1.39999997615814,1.60000002384186,Yes,5113,1.29999995231628,65,1.89999997615814,14.6000003814697,NA,NA,2012-05-05T10:00:03Z,2012-05-07T11:30:03Z
9,954,2012-05-08T10:45:03Z,2012-05-08T10:45:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2055,1.39999997615814,1.5,Yes,4608,1.10000002384186,66,1.60000002384186,15.3999996185303,NA,NA,2012-05-07T11:30:03Z,2012-05-08T10:45:03Z
9,956,2012-05-09T10:45:03Z,2012-05-09T10:45:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2025,1.39999997615814,1.5,Yes,4227,1.10000002384186,67,2,17,NA,NA,2012-05-08T10:45:03Z,2012-05-09T10:45:03Z
9,958,2012-05-10T10:30:03Z,2012-05-10T10:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2202,1.39999997615814,1.60000002384186,Yes,4600,1.29999995231628,67,1.79999995231628,19.3999996185303,NA,NA,2012-05-09T10:45:03Z,2012-05-10T10:30:03Z
9,960,2012-05-11T11:00:03Z,2012-05-11T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2463,1.60000002384186,2,Yes,4849,1.20000004768372,69,1.70000004768372,13.1499996185303,NA,NA,2012-05-10T10:30:03Z,2012-05-11T11:00:03Z
9,962,2012-05-14T11:00:03Z,2012-05-14T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,7307,1.5,1.89999997615814,Yes,4978,1.5,69,2.90000009536743,11.6000003814697,NA,NA,2012-05-11T11:00:03Z,2012-05-14T11:00:03Z
9,964,2012-05-16T13:00:03Z,2012-05-16T13:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,5220,1.60000002384186,1.79999995231628,Yes,5054,1.39999997615814,70,2.09999990463257,13.6999998092651,NA,NA,2012-05-14T11:00:03Z,2012-05-16T13:00:03Z
9,966,2012-05-18T10:00:03Z,2012-05-18T10:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4410,1.60000002384186,1.89999997615814,Yes,5047,1.5,69,2.59999990463257,14.1000003814697,NA,NA,2012-05-16T13:00:03Z,2012-05-18T10:00:03Z
9,968,2012-05-21T11:00:03Z,2012-05-21T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,7330,1.5,1.89999997615814,Yes,5958,1.60000002384186,69,2.5,15.5,NA,NA,2012-05-18T10:00:03Z,2012-05-21T11:00:03Z
9,970,2012-05-23T11:15:03Z,2012-05-23T11:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,5242,1.79999995231628,1.89999997615814,Yes,6215,1.60000002384186,69,2.59999990463257,12.5,NA,NA,2012-05-21T11:00:03Z,2012-05-23T11:15:03Z
9,972,2012-05-25T11:30:03Z,2012-05-25T11:30:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,1005,NA,0,2.40000009536743,Yes,6525,1.5,68,2.79999995231628,13.1999998092651,NA,NA,2012-05-23T11:15:03Z,2012-05-25T11:30:03Z
9,974,2012-05-29T11:15:03Z,2012-05-29T11:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,11937,1.89999997615814,2.09999990463257,Yes,6262,1.70000004768372,67,2.29999995231628,19.1000003814697,NA,NA,2012-05-25T11:30:03Z,2012-05-29T11:15:03Z
9,976,2012-06-01T11:30:03Z,2012-06-01T11:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,7496,1.70000004768372,2.20000004768372,Yes,5776,1.70000004768372,72,2.90000009536743,12.3000001907349,NA,NA,2012-05-29T11:15:03Z,2012-06-01T11:30:03Z
9,978,2012-06-05T11:15:03Z,2012-06-05T11:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,10731,2.20000004768372,2.5,Yes,6133,1.5,70,1.5,23,NA,NA,2012-06-01T11:30:03Z,2012-06-05T11:15:03Z
9,980,2012-06-07T14:30:03Z,2012-06-07T14:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3981,2.20000004768372,2.5,Yes,7478,1.60000002384186,69,1.89999997615814,NA,NA,NA,2012-06-05T11:15:03Z,2012-06-07T14:30:03Z
9,982,2012-06-11T11:30:03Z,2012-06-11T11:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,11359,1.79999995231628,2,Yes,6526,1.5,67,2.59999990463257,6.67000007629395,NA,NA,2012-06-07T14:30:03Z,2012-06-11T11:30:03Z
9,984,2012-06-14T13:00:03Z,2012-06-14T13:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,7669,1.20000004768372,1.60000002384186,Yes,5066,1.5,72,3.09999990463257,7.98000001907349,NA,NA,2012-06-11T11:30:03Z,2012-06-14T13:00:03Z
9,986,2012-06-18T11:00:03Z,2012-06-18T11:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,9518,1.39999997615814,1.5,Yes,5956,1.29999995231628,73,3.90000009536743,7.96000003814697,NA,NA,2012-06-14T13:00:03Z,2012-06-18T11:00:03Z
9,988,2012-06-21T13:00:03Z,2012-06-21T13:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,8161,1.5,1.5,Yes,5844,1.39999997615814,72,3,12.1000003814697,NA,NA,2012-06-18T11:00:03Z,2012-06-21T13:00:03Z
9,990,2012-06-25T10:00:03Z,2012-06-25T10:00:03Z,Knights Landing RST,8.4,End trapping,Processed fish,Trap stopped functioning,46,NA,0,NA,Yes,6656,0.699999988079071,69,2.5,9.81999969482422,NA,NA,2012-06-21T13:00:03Z,2012-06-25T10:00:03Z
9,992,2012-10-01T13:45:03Z,2012-10-01T13:45:03Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,NA,NA,0,0.899999976158142,Yes,NA,NA,NA,NA,NA,NA,NA,2012-10-01T13:45:03Z,2012-10-01T13:45:03Z
9,994,2012-10-04T10:30:03Z,2012-10-04T10:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,113,2,1.29999995231628,Yes,5905,1.10000002384186,66,4.19999980926514,4.71999979019165,NA,NA,2012-10-01T13:45:03Z,2012-10-04T10:30:03Z
9,996,2012-10-09T11:15:03Z,2012-10-09T11:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,11263,1.70000004768372,2.09999990463257,Yes,5708,1.29999995231628,65,6.30000019073486,5.28000020980835,NA,NA,2012-10-04T10:30:03Z,2012-10-09T11:15:03Z
9,998,2012-10-12T11:15:03Z,2012-10-12T11:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,8767,1.89999997615814,2,Yes,5309,1.5,63,4.59999990463257,5.07999992370605,NA,NA,2012-10-09T11:15:03Z,2012-10-12T11:15:03Z
9,1000,2012-10-16T11:30:03Z,2012-10-16T11:30:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,12300,2,2.29999995231628,Yes,5130,1.60000002384186,65,4.5,7.23000001907349,NA,NA,2012-10-12T11:15:03Z,2012-10-16T11:30:03Z
9,1002,2012-10-19T11:15:03Z,2012-10-19T11:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,9275,1.89999997615814,2.09999990463257,Yes,4628,1.5,63,6.90000009536743,3.77999997138977,NA,NA,2012-10-16T11:30:03Z,2012-10-19T11:15:03Z
9,1004,2012-10-22T11:15:03Z,2012-10-22T11:15:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,7875,NA,0,2.29999995231628,Yes,4947,1.5,61,3.20000004768372,8.3100004196167,NA,NA,2012-10-19T11:15:03Z,2012-10-22T11:15:03Z
9,1006,2012-10-23T12:00:03Z,2012-10-23T12:00:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3388,1.89999997615814,2.29999995231628,Yes,5182,1.60000002384186,61,3.40000009536743,9.10000038146973,NA,NA,2012-10-22T11:15:03Z,2012-10-23T12:00:03Z
