projectDescriptionID,trapVisitID,visitTime,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,waterTemp,turbidity
2,5581,2011-05-05T11:45:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,,1.29999995231628,1.29999995231628,Yes,14.0,2.27999997138977
2,5582,2011-05-06T09:00:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,,4.09999990463257,0.0,Yes,14.0,3.25
2,5583,2011-05-06T09:15:00Z,Sunset Pumps,Sunset West bank,End trapping,Processed fish,Trap functioning normally,,1.10000002384186,0.0,Yes,14.0,3.25
2,5571,2011-05-06T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.40000009536743,3.29999995231628,Yes,13.0,1.70000004768372
2,5584,2011-05-08T12:45:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,,,4.80000019073486,Yes,13.0,7.98000001907349
2,5585,2011-05-08T12:45:00Z,Sunset Pumps,Sunset West bank,Start trap & begin trapping,Not applicable,Trap not in service,,,1.39999997615814,Yes,13.0,7.98000001907349
2,5588,2011-05-08T14:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.5,3.09999990463257,Yes,13.0,0.949999988079071
2,5586,2011-05-09T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,,4.40000009536743,4.80000019073486,Yes,13.5,4.92000007629395
2,5587,2011-05-09T11:00:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,,1.0,1.5,Yes,13.5,4.92000007629395
2,5589,2011-05-09T13:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.29999995231628,2.20000004768372,Yes,14.0,0.439999997615814
2,5594,2011-05-10T10:45:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,,4.09999990463257,4.69999980926514,Yes,13.0,10.460000038147
2,5595,2011-05-10T11:00:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,,1.10000002384186,1.10000002384186,Yes,13.0,10.460000038147
2,5596,2011-05-11T10:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,,4.30000019073486,3.70000004768372,Yes,13.0,4.15999984741211
2,5597,2011-05-11T10:45:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,,1.0,1.39999997615814,Yes,13.0,4.15999984741211
2,5590,2011-05-11T14:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,1.89999997615814,3.09999990463257,Yes,14.5,0.409999996423721
2,5598,2011-05-12T13:15:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,,4.59999990463257,0.0,Yes,15.0,9.89000034332275
2,5599,2011-05-12T13:30:00Z,Sunset Pumps,Sunset West bank,End trapping,Processed fish,Trap functioning normally,,1.10000002384186,0.0,Yes,15.0,9.89000034332275
2,5591,2011-05-12T14:30:00Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap functioning normally,,3.0,0.0,Yes,15.0,1.13999998569489
2,5601,2011-05-16T09:30:00Z,Sunset Pumps,Sunset West bank,Start trap & begin trapping,Not applicable,Trap not in service,,,1.29999995231628,Yes,12.0,2.71000003814697
2,5600,2011-05-16T09:30:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,,,4.59999990463257,Yes,12.0,2.71000003814697
2,5592,2011-05-16T12:00:00Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,Not applicable,Trap not in service,,,3.5,Yes,13.0,0.920000016689301
2,5602,2011-05-17T08:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,No fish were caught,Trap functioning normally,,3.70000004768372,3.59999990463257,Yes,12.0,3.30999994277954
2,5603,2011-05-17T08:30:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,,0.800000011920929,0.800000011920929,Yes,12.0,3.30999994277954
2,5593,2011-05-17T11:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.59999990463257,2.09999990463257,Yes,12.0,1.4099999666214
2,5607,2011-05-18T10:45:00Z,Sunset Pumps,Sunset West bank,Continue trapping,No fish were caught,Trap functioning normally,,1.20000004768372,1.10000002384186,Yes,12.5,3.40000009536743
2,5606,2011-05-18T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,,4.80000019073486,4.90000009536743,Yes,12.5,3.40000009536743
2,5604,2011-05-18T13:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.09999990463257,4.09999990463257,Yes,13.5,0.870000004768372
2,5605,2011-05-19T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,1.39999997615814,2.5,Yes,12.5,0.759999990463257
2,5608,2011-05-19T10:30:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,,4.0,0.0,Yes,,3.27999997138977
2,5609,2011-05-19T10:45:00Z,Sunset Pumps,Sunset West bank,End trapping,Processed fish,Trap functioning normally,,1.5,0.0,Yes,,3.27999997138977
2,5610,2011-05-22T13:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,0.5,5.30000019073486,Yes,14.0,1.05999994277954
2,5614,2011-05-23T10:30:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,,,4.69999980926514,Yes,13.5,4.42000007629395
2,5615,2011-05-23T10:30:00Z,Sunset Pumps,Sunset West bank,Start trap & begin trapping,Not applicable,Trap not in service,,,1.5,Yes,13.5,4.42000007629395
2,5611,2011-05-23T14:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.0,3.29999995231628,Yes,14.5,1.01999998092651
2,5616,2011-05-24T12:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,,4.19999980926514,4.19999980926514,Yes,14.0,2.35999989509583
2,5617,2011-05-24T12:00:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,,2.09999990463257,2.09999990463257,Yes,14.0,2.35999989509583
2,5612,2011-05-24T14:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.09999990463257,3.40000009536743,Yes,15.0,0.509999990463257
2,5619,2011-05-25T08:45:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,,2.59999990463257,2.20000004768372,Yes,14.0,3.89000010490417
2,5618,2011-05-25T09:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,,4.09999990463257,4.5,Yes,14.0,3.89000010490417
2,5613,2011-05-25T13:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.20000004768372,3.70000004768372,Yes,13.0,0.75
2,5622,2011-05-26T10:00:00Z,Sunset Pumps,Sunset West bank,End trapping,Processed fish,Trap functioning normally,,2.09999990463257,0.0,Yes,14.0,2.14000010490417
2,5621,2011-05-26T10:00:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,,4.30000019073486,0.0,Yes,14.0,2.14000010490417
2,5620,2011-05-26T14:00:00Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap functioning normally,,1.60000002384186,0.0,Yes,14.0,1.4099999666214
2,5623,2011-12-04T11:15:31Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,Not applicable,Trap functioning normally,,,5.40000009536743,Yes,10.0,1.39999997615814
2,5625,2011-12-05T09:45:31Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,4.69999980926514,5.40000009536743,Yes,10.0,0.109999999403954
2,5626,2011-12-06T10:00:31Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.70000004768372,2.59999990463257,Yes,10.0,3.47000002861023
2,5792,2011-12-06T14:00:00Z,Herringer Riffle,Herringer_west,Start trap & begin trapping,Not applicable,Trap functioning normally,,,4.19999980926514,Yes,9.0,1.32000005245209
2,5627,2011-12-07T09:45:31Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.79999995231628,2.40000009536743,Yes,10.0,
2,5793,2011-12-07T13:45:00Z,Herringer Riffle,Herringer_west,Unplanned restart,Processed fish,Trap stopped functioning,,0.0,4.59999990463257,No,9.5,0.970000028610229
2,5630,2011-12-08T10:15:31Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap functioning normally,,2.5,,Yes,10.0,
2,5794,2011-12-08T13:15:00Z,Herringer Riffle,Herringer_west,End trapping,Processed fish,Trap functioning but not normally,,,,No,10.0,3.05999994277954
2,5631,2011-12-11T12:00:00Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,Not applicable,Trap functioning normally,,,5.19999980926514,Yes,11.0,
2,5632,2011-12-12T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.0,2.79999995231628,Yes,10.0,3.53999996185303
2,5795,2011-12-12T14:30:00Z,Herringer Riffle,Herringer_west,Start trap & begin trapping,Not applicable,Trap functioning normally,,,,Yes,,
2,5633,2011-12-13T10:20:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.59999990463257,3.79999995231628,Yes,9.80000019073486,0.479999989271164
2,5796,2011-12-13T13:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning but not normally,,4.59999990463257,5.0,Yes,10.0,0.419999986886978
2,5634,2011-12-14T11:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,1.79999995231628,4.5,Yes,10.0,
2,5797,2011-12-14T14:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,5.0,4.90000009536743,Yes,10.0,0.769999980926514
2,5635,2011-12-15T10:15:00Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap functioning normally,,4.5,,Yes,10.0,0.189999997615814
2,5798,2011-12-15T14:15:00Z,Herringer Riffle,Herringer_west,End trapping,Processed fish,Trap functioning normally,,4.80000019073486,5.09999990463257,Yes,11.0,1.92999994754791
2,5799,2011-12-19T10:30:00Z,Herringer Riffle,Herringer_west,Start trap & begin trapping,Not applicable,Trap functioning normally,,,4.30000019073486,Yes,9.0,1.0
2,5636,2011-12-19T11:15:00Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,No fish were caught,Trap not in service,,,4.90000009536743,Yes,10.0,0.0
2,5637,2011-12-20T10:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.90000009536743,4.30000019073486,Yes,9.0,0.699999988079071
2,5800,2011-12-20T15:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.19999980926514,4.19999980926514,Yes,10.0,2.04999995231628
2,5801,2011-12-21T10:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.19999980926514,4.09999990463257,Yes,9.0,1.60000002384186
2,5638,2011-12-21T14:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,4.30000019073486,4.09999990463257,Yes,10.0,0.589999973773956
2,5802,2011-12-22T10:25:00Z,Herringer Riffle,Herringer_west,End trapping,Processed fish,Trap functioning normally,,3.79999995231628,,Yes,9.0,2.70000004768372
2,5639,2011-12-22T10:30:00Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap functioning normally,,3.5,5.09999990463257,Yes,9.0,0.730000019073486
2,5640,2011-12-26T11:30:00Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,Not applicable,Trap functioning normally,,,6.30000019073486,Yes,,
2,5935,2011-12-26T13:15:00Z,Herringer Riffle,Herringer_east,Start trap & begin trapping,Not applicable,Trap functioning normally,,,5.69999980926514,Yes,,
2,5803,2011-12-26T13:15:00Z,Herringer Riffle,Herringer_west,Start trap & begin trapping,Not applicable,Trap functioning normally,,,2.09999990463257,Yes,,
2,5641,2011-12-27T09:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,5.30000019073486,,Yes,8.0,0.560000002384186
2,5804,2011-12-27T14:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap stopped functioning,,0.0,4.0,Yes,8.0,1.39999997615814
2,5936,2011-12-27T14:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,6.0,5.80000019073486,Yes,8.0,1.13999998569489
2,5805,2011-12-28T10:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,3.79999995231628,4.40000009536743,Yes,8.0,1.55999994277954
2,5937,2011-12-28T10:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.69999980926514,5.5,Yes,8.0,1.55999994277954
2,5642,2011-12-28T15:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning but not normally,,4.69999980926514,4.69999980926514,Yes,9.5,2.07999992370605
2,5806,2011-12-29T09:30:00Z,Herringer Riffle,Herringer_west,End trapping,Processed fish,Trap functioning normally,,4.30000019073486,,Yes,8.10000038146973,1.37000000476837
2,5938,2011-12-29T10:15:00Z,Herringer Riffle,Herringer_east,End trapping,Processed fish,Trap functioning normally,,5.80000019073486,,Yes,8.19999980926514,1.37000000476837
2,5643,2011-12-29T13:15:00Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap functioning normally,,4.90000009536743,,Yes,9.5,1.25
2,5645,2012-01-02T10:15:00Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,Not applicable,Trap functioning normally,,,4.19999980926514,Yes,8.5,1.02999997138977
2,5807,2012-01-02T11:30:00Z,Herringer Riffle,Herringer_west,Start trap & begin trapping,Not applicable,Trap functioning normally,,,4.19999980926514,Yes,8.5,1.62000000476837
2,5939,2012-01-02T11:30:00Z,Herringer Riffle,Herringer_east,Start trap & begin trapping,Not applicable,Trap functioning normally,,,5.59999990463257,Yes,8.5,1.62000000476837
2,5808,2012-01-03T10:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.40000009536743,4.30000019073486,Yes,8.5,1.21000003814697
2,5646,2012-01-03T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,4.19999980926514,4.90000009536743,Yes,9.0,0.819999992847443
2,5940,2012-01-03T11:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.59999990463257,5.59999990463257,Yes,8.5,1.21000003814697
2,5647,2012-01-04T10:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.20000004768372,3.70000004768372,Yes,9.0,0.689999997615814
2,5809,2012-01-04T10:50:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.09999990463257,4.30000019073486,Yes,8.5,2.79999995231628
2,6530,2012-01-04T12:10:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.40000009536743,5.40000009536743,Yes,8.5,2.79999995231628
2,5810,2012-01-05T10:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.19999980926514,4.30000019073486,Yes,8.5,1.66999995708466
2,5942,2012-01-05T11:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.5,5.5,Yes,8.5,1.66999995708466
2,5648,2012-01-05T12:05:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.20000004768372,5.59999990463257,Yes,9.0,0.930000007152557
2,5811,2012-01-06T10:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.19999980926514,4.30000019073486,Yes,8.5,1.89999997615814
2,5943,2012-01-06T11:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.40000009536743,5.5,Yes,8.5,1.89999997615814
2,5650,2012-01-06T16:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,4.30000019073486,,Yes,9.5,0.910000026226044
2,5812,2012-01-07T09:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.09999990463257,,Yes,8.5,1.41999995708466
2,5944,2012-01-07T11:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.40000009536743,5.40000009536743,Yes,8.5,1.41999995708466
2,5651,2012-01-07T13:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,4.69999980926514,5.09999990463257,Yes,9.0,1.35000002384186
2,5813,2012-01-08T09:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.40000009536743,4.30000019073486,Yes,8.0,1.52999997138977
2,5945,2012-01-08T09:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.40000009536743,5.40000009536743,Yes,8.0,1.52999997138977
2,5652,2012-01-08T12:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.29999995231628,5.09999990463257,Yes,9.0,1.01999998092651
2,5814,2012-01-09T10:08:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.19999980926514,4.40000009536743,Yes,8.5,2.08999991416931
2,5791,2012-01-09T11:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,4.0,3.59999990463257,Yes,9.0,1.79999995231628
2,5946,2012-01-09T11:20:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.30000019073486,5.40000009536743,Yes,8.5,2.08999991416931
2,5653,2012-01-10T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,4.80000019073486,3.70000004768372,Yes,,0.649999976158142
2,5947,2012-01-10T12:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.40000009536743,5.5,Yes,8.5,1.49000000953674
2,5815,2012-01-10T12:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.19999980926514,4.30000019073486,Yes,8.5,1.49000000953674
2,5948,2012-01-11T11:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.5,5.40000009536743,Yes,8.0,1.02999997138977
2,5654,2012-01-11T11:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,4.09999990463257,3.59999990463257,Yes,8.5,6.19000005722046
2,5816,2012-01-11T12:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.30000019073486,4.40000009536743,Yes,8.0,1.02999997138977
2,5655,2012-01-12T10:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.70000004768372,3.79999995231628,Yes,8.5,4.38000011444092
2,5949,2012-01-12T11:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.59999990463257,5.40000009536743,Yes,8.5,1.36000001430511
2,5817,2012-01-12T13:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.5,4.40000009536743,Yes,8.5,1.36000001430511
2,5818,2012-01-13T09:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.19999980926514,4.19999980926514,Yes,8.0,2.34999990463257
2,5656,2012-01-13T09:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,4.0,4.19999980926514,Yes,8.5,1.36000001430511
2,5950,2012-01-13T11:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.30000019073486,5.40000009536743,Yes,8.0,2.34999990463257
2,5951,2012-01-14T09:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.5,5.40000009536743,Yes,8.0,2.8199999332428
2,5819,2012-01-14T10:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.19999980926514,4.19999980926514,Yes,8.0,2.8199999332428
2,5657,2012-01-14T13:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.09999990463257,3.5,Yes,8.5,2.97000002861023
2,5820,2012-01-15T10:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.09999990463257,,Yes,8.0,1.12999999523163
2,5952,2012-01-15T11:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.40000009536743,,Yes,8.0,1.12999999523163
2,5658,2012-01-15T13:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.70000004768372,4.69999980926514,Yes,9.0,0.740000009536743
2,5953,2012-01-16T10:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.5,5.30000019073486,Yes,7.5,1.39999997615814
2,5659,2012-01-16T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,4.09999990463257,4.30000019073486,Yes,8.0,6.17000007629395
2,5821,2012-01-16T12:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Not recorded,,4.19999980926514,3.09999990463257,Yes,7.5,1.39999997615814
2,5660,2012-01-17T10:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,4.0,4.80000019073486,Yes,8.0,0.939999997615814
2,5954,2012-01-17T11:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.40000009536743,5.30000019073486,Yes,7.0,1.21000003814697
2,5822,2012-01-17T13:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.0,3.70000004768372,Yes,7.0,1.21000003814697
2,5661,2012-01-18T10:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.70000004768372,4.90000009536743,Yes,8.5,1.55999994277954
2,5955,2012-01-18T12:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.5,5.40000009536743,Yes,7.5,2.03999996185303
2,5823,2012-01-18T12:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.09999990463257,3.79999995231628,Yes,7.5,2.03999996185303
2,5824,2012-01-19T10:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4873.0,3.70000004768372,3.90000009536743,Yes,7.5,1.21000003814697
2,5956,2012-01-19T10:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6717.0,5.30000019073486,5.40000009536743,Yes,7.5,1.21000003814697
2,5662,2012-01-19T10:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,10749.0,3.79999995231628,3.40000009536743,Yes,8.0,1.17999994754791
2,5825,2012-01-20T09:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5315.0,4.0,4.0,Yes,8.0,2.08999991416931
2,5957,2012-01-20T10:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6489.0,5.40000009536743,5.40000009536743,Yes,8.0,2.08999991416931
2,5663,2012-01-20T12:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,6773.0,4.40000009536743,4.0,Yes,8.0,2.14000010490417
2,5826,2012-01-21T09:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,3.79999995231628,3.90000009536743,Yes,8.0,1.64999997615814
2,5958,2012-01-21T11:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.59999990463257,5.5,Yes,8.0,1.64999997615814
2,5664,2012-01-21T15:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.79999995231628,4.40000009536743,Yes,8.5,3.5699999332428
2,5827,2012-01-22T10:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,4.0,3.90000009536743,Yes,8.5,2.75999999046326
2,5959,2012-01-22T11:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.40000009536743,5.40000009536743,Yes,8.5,2.75999999046326
2,5665,2012-01-22T14:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,5439.0,3.90000009536743,3.40000009536743,Yes,9.0,2.69000005722046
2,5666,2012-01-23T09:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,5997.0,5.59999990463257,5.80000019073486,Yes,8.0,6.67999982833862
2,5960,2012-01-23T11:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.59999990463257,5.59999990463257,Yes,8.5,1.76999998092651
2,5828,2012-01-23T11:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,3.90000009536743,3.5,Yes,8.5,1.76999998092651
2,5961,2012-01-24T11:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.40000009536743,5.5,Yes,8.5,3.04999995231628
2,5829,2012-01-24T11:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,3.79999995231628,3.5,Yes,8.5,3.04999995231628
2,5667,2012-01-24T12:39:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,6251.0,3.70000004768372,3.79999995231628,Yes,9.0,2.21000003814697
2,5668,2012-01-25T08:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,5072.0,3.79999995231628,4.80000019073486,Yes,9.0,
2,5962,2012-01-25T09:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.40000009536743,5.30000019073486,Yes,9.0,4.09999990463257
2,5830,2012-01-25T12:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,3.70000004768372,3.59999990463257,Yes,9.0,4.09999990463257
2,5831,2012-01-26T11:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,,3.5,3.5,Yes,9.0,2.1800000667572
2,5669,2012-01-26T12:05:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,12612.0,4.30000019073486,4.59999990463257,Yes,9.0,3.40000009536743
2,5963,2012-01-26T12:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,,5.30000019073486,5.19999980926514,Yes,9.0,2.1800000667572
